"animal_id","time","logger_id","experiment","date","lat","lon"
"062000038D",2016-01-17 14:36:17,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:36:19,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:36:21,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:36:37,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:36:39,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:39:38,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:39:40,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:41:30,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:43:47,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:43:51,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:44:07,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200001F0",2016-01-17 14:44:51,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:45:18,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:45:58,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:46:03,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200003C3",2016-01-17 14:46:59,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200003C3",2016-01-17 14:47:01,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200004BE",2016-01-17 14:47:12,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200004BE",2016-01-17 14:47:14,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200003C3",2016-01-17 14:48:35,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200003C3",2016-01-17 14:48:37,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200003B4",2016-01-17 14:49:34,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200003A7",2016-01-17 14:50:00,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000014F",2016-01-17 14:50:43,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000014F",2016-01-17 14:50:45,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:51:05,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:51:07,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:51:09,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:51:28,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:51:30,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:51:33,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000525",2016-01-17 14:51:40,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000525",2016-01-17 14:52:11,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:53:51,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000014F",2016-01-17 14:53:59,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000014F",2016-01-17 14:54:50,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000014F",2016-01-17 14:54:52,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 14:54:57,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:55:01,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:55:03,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000014F",2016-01-17 14:55:11,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000014F",2016-01-17 14:55:13,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:55:44,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:55:46,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200004BE",2016-01-17 14:55:58,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200004BE",2016-01-17 14:56:00,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 14:56:12,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 14:56:24,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:57:49,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:57:59,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 14:58:00,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 14:58:10,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 14:58:26,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:02:31,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:04:25,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:04:27,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:04:41,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:05:19,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:05:34,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:06:28,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200004BE",2016-01-17 15:07:38,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:09:14,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:11:47,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:11:49,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:11:51,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:11:53,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200003C3",2016-01-17 15:12:07,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:13:17,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:13:19,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:15:12,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:15:24,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:15:26,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000525",2016-01-17 15:16:06,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000525",2016-01-17 15:16:09,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000525",2016-01-17 15:18:01,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000525",2016-01-17 15:18:03,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000525",2016-01-17 15:18:05,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 15:18:25,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:19:06,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 15:19:51,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:20:24,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:20:37,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:20:39,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 15:23:44,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 15:23:46,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:25:34,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:26:30,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 15:26:58,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 15:27:00,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:27:30,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:27:53,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 15:29:07,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:29:40,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:29:46,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000525",2016-01-17 15:30:09,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000525",2016-01-17 15:30:11,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:30:23,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000525",2016-01-17 15:30:39,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000525",2016-01-17 15:30:41,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000525",2016-01-17 15:30:43,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038F",2016-01-17 15:30:47,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200004BE",2016-01-17 15:31:00,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:31:45,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:31:47,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:32:42,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:32:54,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:32:56,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200003A7",2016-01-17 15:35:42,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200003A7",2016-01-17 15:35:44,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"062000038D",2016-01-17 15:36:13,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 15:36:24,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 15:36:26,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"0620000418",2016-01-17 15:36:28,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200001F0",2016-01-17 15:42:16,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200001F0",2016-01-17 15:42:18,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200001F0",2016-01-17 15:42:20,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200001F0",2016-01-17 15:45:17,"exp2-GR13","exp2",2016-01-17,53.89088,-122.82085
"06200004BE",2016-01-18 08:01:37,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 08:05:59,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 08:07:01,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200004BE",2016-01-18 08:07:19,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 08:07:57,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 08:07:59,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 08:20:17,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 08:21:48,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 08:22:56,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200001F0",2016-01-18 08:29:34,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 08:36:52,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 08:39:39,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 08:41:44,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 08:41:46,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 08:41:48,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 08:41:50,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 08:41:52,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 08:41:54,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 08:42:08,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 08:42:10,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000038D",2016-01-18 08:42:36,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000038D",2016-01-18 08:42:38,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000038D",2016-01-18 08:42:40,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 08:43:03,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 08:43:05,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 08:43:07,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 08:43:09,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 08:44:01,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 08:52:50,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 08:52:53,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 08:52:55,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 08:53:20,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 08:53:22,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200001F0",2016-01-18 08:56:46,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 08:56:48,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 08:57:34,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 08:57:36,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000014F",2016-01-18 09:06:28,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000014F",2016-01-18 09:06:30,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000014F",2016-01-18 09:06:32,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200001F0",2016-01-18 09:07:04,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 09:07:11,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 09:19:24,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 09:19:26,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 09:21:48,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 09:21:50,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 09:21:52,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 09:23:24,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:24:51,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:25:37,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 09:25:40,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 09:25:42,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:26:41,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 09:26:43,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:26:45,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:26:50,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:26:52,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 09:27:33,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 09:27:35,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 09:27:37,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 09:27:39,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 09:27:41,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 09:27:43,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:27:47,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:27:49,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200001F0",2016-01-18 09:29:51,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000038D",2016-01-18 09:30:49,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:31:23,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 09:31:33,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 09:31:35,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 09:31:37,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 09:31:39,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 09:31:41,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:35:38,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:35:40,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:36:20,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 09:36:22,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 09:58:52,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:02:03,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:02:05,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000038D",2016-01-18 10:03:35,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:03:56,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:05:28,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:05:30,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:06:21,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:06:23,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:08:30,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:08:32,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 10:09:47,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 10:09:49,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 10:09:51,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:11:11,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:11:13,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000014F",2016-01-18 10:19:45,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000014F",2016-01-18 10:19:47,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:20:08,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:20:21,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:21:25,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:21:28,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:21:30,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:21:32,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:21:51,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:21:53,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 10:22:16,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 10:22:18,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 10:22:20,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 10:22:22,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:22:24,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:22:26,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 10:25:57,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 10:25:59,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 10:39:15,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 10:39:17,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003A7",2016-01-18 10:39:19,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000038D",2016-01-18 10:40:45,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000038D",2016-01-18 10:40:47,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000038D",2016-01-18 10:40:49,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000038D",2016-01-18 10:40:51,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000038D",2016-01-18 10:40:53,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000038D",2016-01-18 10:40:58,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"062000038D",2016-01-18 10:41:35,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 10:48:45,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 10:48:46,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:49:33,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:49:34,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:49:45,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:49:46,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:49:48,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:49:49,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:49:51,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:49:58,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:50:00,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:50:01,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 10:50:10,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 10:50:12,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 10:50:13,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 10:50:15,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000525",2016-01-18 10:50:16,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:51:21,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 10:51:56,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:54:51,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:54:52,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:54:54,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:54:55,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:54:57,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:56:00,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:56:02,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 10:56:03,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200001F0",2016-01-18 10:56:51,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 11:02:32,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 11:02:34,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 11:02:35,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 11:02:37,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003B4",2016-01-18 11:02:38,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 11:05:44,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 11:05:45,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 11:05:47,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 11:05:49,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"06200003C3",2016-01-18 11:05:50,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
"0620000418",2016-01-18 11:05:56,"exp2-GR13","exp2",2016-01-18,53.89088,-122.82085
